MAR___GCF_009176705.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_000316665.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_002009175.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_003846275.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001941645.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000377525.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_001865245.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000404005.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000211815.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_000743295.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_002910855.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_002910775.2,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_002813915.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_003289645.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_006547145.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_008824145.1,2,0.2,#a33620,1,1,Actinobacteriota
MAR___GCF_000430665.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_002744245.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_000503755.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001857985.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_001677955.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_001677935.1,2,0.2,#33a02c,1,1,Bacteroidota
MAR___GCF_003688555.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_001623485.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_002192415.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_000464825.1,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_002237735.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_900177535.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_005577315.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_003583265.1,2,0.2,#32868a,1,1,Bacillota
MAR___GCF_002744175.1,2,0.2,#009ACD,1,1,Proteobacteria
3300000353_2,2,0.2,#EEAD0E,1,1,Cyanobacteria
MAR___GCF_003721455.1,2,0.2,#009ACD,1,1,Proteobacteria
MAR___GCF_002892485.1,2,0.2,#a33620,1,1,Actinobacteriota
